quadkey,latitude,longitude,rwi,error
13221012101231,20.4990639,105.0183105,0.020,0.395
13221321022010,13.4003068,108.3361816,-0.596,0.400
13223011312320,10.1743738,106.6223145,0.147,0.426
13223100010333,11.0166883,107.3913574,0.085,0.391
13221010112130,21.7288855,105.2600098,-0.024,0.403
13223013030220,9.3081485,105.8312988,0.534,0.422
13221030110023,19.2385495,105.1501465,-0.162,0.412
13221122200220,17.1722825,106.8859863,-0.483,0.401
13223100013130,10.9519780,107.5451660,-0.580,0.429
13203232101310,23.1504616,105.0842285,0.142,0.369
13221010323301,20.7047384,105.0622559,0.423,0.380
13221322031233,12.0500648,107.4792480,-0.054,0.401
13223012103233,9.4598988,105.0183105,-0.448,0.397
13223011123200,10.5634219,106.3586426,0.723,0.423
13221322112000,12.3721972,107.9406738,-0.792,0.384
13203230333303,23.2918101,105.4138184,-0.489,0.360
13221011111213,21.8309063,106.7761230,0.850,0.409
13221322112320,12.2433913,108.0285645,-0.619,0.376
13221010310303,21.1767283,105.2380371,-0.033,0.407
13223011103102,10.9735497,106.4465332,0.428,0.429
13223011322311,9.8714518,106.3366699,0.120,0.423
13221010130320,21.4837405,105.2160645,0.175,0.386
13221321002200,13.6566625,108.2922363,-0.420,0.454
13221323102310,12.2863336,109.1271973,0.978,0.416
13221323202233,11.5338520,108.3581543,0.251,0.404
13203223223320,21.9736132,102.9309082,-0.322,0.395
13221030133220,18.6774709,105.3039551,-0.060,0.385
13221030133323,18.6566542,105.4138184,-0.021,0.404
13221322220013,11.4907908,106.9519043,-0.339,0.391
13221031212201,18.3858046,105.8532715,0.568,0.416
13221031322031,18.0936440,106.2487793,0.306,0.416
13221010031112,21.5859348,104.7326660,0.210,0.415
13221030133022,18.7399059,105.3039551,0.176,0.406
13221302301032,14.5304150,107.8088379,-0.497,0.392
13221100022030,21.4019335,106.9299316,-0.507,0.397
13221233312031,11.6414761,106.6003418,1.263,0.398
13221322311331,11.7275454,108.2702637,0.233,0.411
13221322111011,12.5438394,108.1823730,0.605,0.410
13221010233122,20.7252905,104.6887207,0.172,0.402
13223011302132,10.2392486,106.3146973,-0.075,0.414
13221011220223,20.8074712,105.5017090,-0.030,0.399
13223011221030,10.0878536,105.6994629,0.624,0.429
13221011022330,21.3200806,105.6115723,1.510,0.465
13221011323231,20.6636257,106.4245605,0.184,0.412
13223011212332,10.1527460,105.9631348,0.098,0.413
13221233232012,11.3184804,105.8752441,-0.263,0.401
13223011113102,10.9735497,106.7980957,0.787,0.451
13223011121001,10.8225151,106.3806152,-0.044,0.418
13221321200122,13.1650736,108.3801270,-0.167,0.416
13221323213132,11.6199546,108.9514160,0.493,0.420
13221030131312,18.8647066,105.4357910,0.126,0.392
13221320101103,13.8914108,107.8747559,-0.476,0.428
13221302333310,13.9980363,108.2482910,0.144,0.406
13223012300030,9.0478525,104.8205566,0.482,0.438
13221320301130,13.1864679,107.8967285,-0.247,0.420
13203233222231,21.9736132,105.5456543,-0.064,0.365
13223011103103,10.9735497,106.4685059,0.799,0.438
13221030001101,19.3007745,104.3591309,-0.596,0.334
13223012132110,9.2647792,105.2600098,0.282,0.398
13221322222201,11.2538371,106.9079590,-0.411,0.410
13223100000303,11.0598206,106.9958496,-0.109,0.407
13221010330132,20.8896072,105.2600098,0.374,0.405
13221013210122,19.9010533,105.9191895,0.815,0.414
13221013011333,20.4784813,106.1608887,0.632,0.430
13221303203223,14.2750302,108.4899902,-0.338,0.422
13221010110032,21.8716943,105.1721191,0.389,0.402
13203233312213,22.3195891,106.6003418,-0.531,0.382
13221011330310,20.8690774,106.6662598,1.079,0.419
13221321323102,12.6939327,109.2590332,0.420,0.412
13221100210020,21.2381821,107.2375488,-0.654,0.367
13221033132313,17.3611242,106.6882324,0.248,0.392
13221010113310,21.6880569,105.4357910,0.613,0.388
13203223320311,22.1772314,103.5241699,-0.728,0.336
13221011103121,21.7288855,106.4685059,-0.210,0.439
13203233221130,22.2179198,105.7873535,-0.551,0.420
13221012130101,20.2931131,105.2380371,-0.600,0.367
13221323200010,11.8565990,108.3361816,0.921,0.408
13203232022023,22.6849838,104.0954590,-0.352,0.382
13221322313310,11.5984314,108.2482910,-0.336,0.403
13223012133002,9.2430925,105.3039551,0.083,0.437
13221100202302,21.0127268,106.9738770,-0.043,0.429
13223012320331,8.6136097,104.9304199,-0.408,0.418
13223012111122,9.7198857,105.3918457,0.069,0.400
13223013002001,9.6115820,105.5017090,0.270,0.403
13223011110013,11.1460662,106.6003418,1.338,0.436
13221010310203,21.1767283,105.1501465,-0.040,0.420
13221013012222,20.3137206,105.8312988,0.435,0.407
13223012131301,9.3515125,105.4138184,0.000,0.412
13221010022003,21.4223895,104.0954590,-0.699,0.360
13221303212303,14.3176146,108.7536621,0.750,0.393
13223011203200,10.2176252,105.6555176,0.108,0.420
13221013203223,19.6529339,105.6774902,0.411,0.400
13203223311310,22.5024071,104.0295410,0.073,0.422
13221013221303,19.5287298,105.7653809,0.220,0.393
13221322303130,11.6414761,107.8967285,-0.377,0.401
13221321302003,13.0366691,109.0173340,-0.076,0.415
13221033101101,17.9682826,106.4685059,0.764,0.394
13223012130230,9.3081485,105.1721191,-0.316,0.408
13221011221222,20.8074712,105.6555176,0.756,0.428
13203232032023,22.6849838,104.4470215,-0.491,0.355
13221300013131,16.4150090,107.5671387,1.077,0.414
13221100000331,21.8105080,107.0397949,0.387,0.419
13221013023032,20.0662507,105.6994629,-0.031,0.404
13223011113101,10.9951198,106.8200684,0.663,0.427
13221302113211,15.0190747,108.1823730,-0.537,0.454
13203223222013,22.0754590,102.7331543,-0.526,0.344
13223010113131,10.9519780,105.4577637,0.024,0.369
13223011031001,10.8225151,106.0290527,0.193,0.419
13221031001010,19.3007745,105.6994629,-0.317,0.407
13221010111333,21.7901067,105.4577637,-0.131,0.380
13221001311103,21.2586610,104.0075684,0.681,0.398
13221300330200,15.5277906,107.9406738,-0.699,0.340
13223012132132,9.1997151,105.2600098,-0.169,0.420
13221302303011,14.4240402,107.8308105,-0.666,0.442
13223010210301,10.3905714,104.5349121,0.141,0.396
13221303300001,14.5942153,109.0173340,0.363,0.410
13221302333101,14.0833011,108.2263184,0.221,0.378
13221323001112,12.5223904,108.5998535,-0.865,0.352
13203233030220,22.7863104,105.8312988,-0.635,0.342
13221030101330,19.1763010,105.0842285,-0.611,0.338
13221010120301,21.5246269,104.8864746,0.179,0.399
13221011331200,20.8690774,106.7102051,1.441,0.423
13223011111031,11.1245072,106.7761230,0.230,0.411
13223012312112,8.8959258,105.2600098,-0.117,0.427
13223010123133,10.5850215,105.1062012,0.082,0.397
13203233032330,22.6241518,105.9631348,-0.312,0.365
13223012132123,9.1997151,105.2380371,0.243,0.421
13221011111030,21.8920839,106.7541504,0.576,0.392
13221013102332,20.3137206,106.3146973,0.316,0.411
13223010333000,9.9580298,105.3039551,-0.026,0.407
13221100203001,21.1152490,107.0837402,-0.156,0.399
13223011203212,10.1960002,105.6994629,-0.042,0.412
13221300301332,15.8028247,107.8967285,-0.126,0.362
13221300103210,16.3728503,107.8088379,0.012,0.424
13223013002313,9.5032437,105.6335449,-0.032,0.429
13221321332023,12.6510579,109.3688965,0.246,0.429
13221320323102,12.6939327,107.8527832,0.290,0.414
13221011012211,21.6880569,105.8972168,0.725,0.392
13223011321013,10.1094859,106.4245605,-0.089,0.416
13223011321002,10.1094859,106.3586426,0.506,0.401
13223011101010,11.1676236,106.4025879,0.249,0.418
13221323200330,11.7275454,108.4240723,0.319,0.416
13221100122101,21.4428427,107.6989746,0.352,0.388
13221031203133,18.4066544,105.8093262,0.225,0.397
13221001132321,21.3200806,103.8317871,-0.289,0.376
13203232120101,22.9078031,104.8864746,0.350,0.368
13221011223203,20.6841834,105.6774902,0.571,0.409
13221011021323,21.4632931,105.7653809,0.497,0.413
13221302330330,14.1259215,108.0725098,-0.658,0.375
13221011221233,20.8074712,105.7214355,0.860,0.428
13221322202301,11.5984314,106.9958496,0.442,0.386
13221013203201,19.7149999,105.6774902,0.704,0.414
13221001330222,20.8074712,103.7219238,0.334,0.418
13221100021201,21.5246269,107.0837402,-0.245,0.377
13223011111103,11.1460662,106.8200684,0.326,0.407
13221011203323,20.9716982,105.7653809,1.019,0.486
13221302333221,13.9553920,108.1384277,0.238,0.408
13221233330133,11.4477230,106.6882324,-0.176,0.404
13223012131022,9.3731925,105.3039551,-0.082,0.413
13221300311321,15.8239658,108.2263184,1.127,0.436
13221012133320,20.0043220,105.3918457,-0.463,0.377
13223011202030,10.2608706,105.5236816,0.458,0.427
13221011000202,21.8309063,105.4797363,-0.733,0.396
13223013003020,9.5682508,105.6555176,0.269,0.423
13223012303132,8.8525066,105.0842285,-0.088,0.418
13221321100010,13.9127399,109.0393066,0.397,0.357
13221031322113,18.1145288,106.3366699,0.524,0.430
13221303003122,15.0402957,108.5559082,0.117,0.417
13221013203023,19.7356832,105.6774902,0.431,0.401
13223011032010,10.6498109,105.8752441,0.221,0.399
13223100110333,11.0166883,108.0944824,0.155,0.467
13221303302300,14.3389038,109.0832520,0.216,0.386
13223100201133,10.4121830,107.2155762,1.380,0.443
13221321323313,12.6081759,109.3249512,-0.416,0.381
13221033132331,17.3401514,106.6882324,0.158,0.394
13221031022332,18.6566542,105.6115723,0.517,0.415
13221320111202,13.8060751,108.1164551,0.292,0.410
13221011102121,21.7288855,106.2927246,-0.656,0.572
13203232102301,22.9887378,104.8864746,-0.181,0.333
13221100022213,21.3405481,106.9519043,-0.348,0.378
13223011133100,10.6498109,106.7980957,0.267,0.426
13221100002332,21.6267923,107.0178223,-0.167,0.366
13221031201131,18.5941885,105.8093262,0.570,0.447
13221012311132,19.9010533,105.4357910,0.189,0.400
13221031213202,18.3649523,106.0070801,0.029,0.410
13223010131213,10.7145865,105.3698730,0.980,0.410
13221012112011,20.4578958,105.1940918,-0.249,0.412
13203232102311,22.9887378,104.9304199,0.221,0.378
13221012113203,20.3549272,105.3259277,-0.543,0.374
13221013012012,20.4373076,105.8752441,0.148,0.417
13221011012003,21.7492955,105.8532715,-1.218,0.396
13221011213331,20.9922139,106.1608887,0.013,0.439
13223011031031,10.7793483,106.0729980,-0.252,0.418
13221011022231,21.3200806,105.5456543,1.049,0.415
13223012123233,9.1129444,105.0183105,0.110,0.407
13221323100111,12.5438394,109.1491699,0.228,0.412
13223011111321,11.0382553,106.8200684,0.469,0.425
13203232312213,22.3195891,105.1940918,-0.043,0.406
13221030001122,19.2385495,104.3371582,-0.614,0.355
13221300333010,15.4430906,108.1604004,-0.296,0.380
13221323211003,11.8350943,108.8415527,-0.209,0.379
13223013022213,9.1563324,105.5456543,-0.071,0.432
13221033103303,17.6963617,106.4685059,0.277,0.433
13221303002103,15.0827314,108.4020996,-0.113,0.389
13221011021232,21.4632931,105.6994629,-0.706,0.369
13221233132321,11.8996033,106.6442871,0.127,0.397
13221011221333,20.8074712,105.8093262,0.293,0.421
13221031020013,18.9478555,105.5456543,0.555,0.401
13221013101312,20.5196439,106.4904785,0.586,0.419
13221011012200,21.6880569,105.8312988,-0.215,0.389
13223010322331,9.8281543,104.9304199,-0.213,0.413
13221321013120,13.6993616,108.9074707,0.234,0.364
13221300013102,16.4360849,107.5012207,0.145,0.404
13221013121132,20.2312743,106.4904785,0.664,0.419
13221302303200,14.3389038,107.7648926,-0.243,0.440
13221031202023,18.4066544,105.5017090,-0.136,0.397
13221001330120,20.9101341,103.8098145,-0.374,0.368
13223013021230,9.3081485,105.6994629,0.229,0.427
13223011003320,10.8656756,105.7434082,-0.431,0.392
13221011303330,20.9922139,106.4904785,1.130,0.428
13223011203102,10.2824911,105.7434082,1.224,0.427
13221013023022,20.0662507,105.6555176,0.007,0.401
13223011211033,10.4121830,106.0729980,0.264,0.406
13221011112302,21.6676382,106.6223145,-0.304,0.415
13221322202102,11.6629959,106.9738770,-0.208,0.373
13221322200130,11.8135879,107.0178223,0.098,0.397
13223012112331,9.4815719,105.2819824,-0.012,0.419
13223100030131,10.7793483,107.3913574,-0.047,0.397
13221013032221,20.0043220,105.8532715,0.409,0.410
13221323203203,11.5769066,108.4899902,-0.003,0.390
13221011233320,20.6636257,106.0949707,0.825,0.429
13221322033022,11.9640971,107.4133301,-0.307,0.395
13203233322303,21.9939882,106.2927246,-0.950,0.399
13221320323111,12.7153674,107.9187012,0.081,0.395
13221033011330,17.8428322,106.1389160,-0.085,0.413
13221300133000,16.1197076,108.1164551,0.710,0.512
13223011100022,11.1029466,106.1828613,0.255,0.440
13221013001203,20.5196439,105.6774902,0.000,0.381
13203233232132,22.0347295,105.9631348,-0.819,0.392
13223012320210,8.6570568,104.8205566,-0.365,0.422
13221322211231,11.7275454,107.4792480,-0.137,0.385
13221033101320,17.8428322,106.4465332,-0.282,0.401
13221010311303,21.1767283,105.4138184,-0.143,0.410
13221011001323,21.7901067,105.7653809,0.000,0.385
13223011200331,10.3473437,105.6335449,0.409,0.399
13221211111120,16.5835521,106.7980957,-0.534,0.393
13203223221001,22.2585964,102.8649902,-0.406,0.400
13221322122123,11.9640971,107.6989746,0.156,0.399
13221303322321,13.9553920,109.1052246,0.330,0.397
13223011021201,10.7361753,105.6774902,-0.441,0.390
13221321100031,13.8700799,109.0612793,-0.054,0.414
13221010110321,21.8105080,105.2380371,0.918,0.424
13221320331100,12.8867796,108.2043457,0.042,0.384
13223011302230,10.1743738,106.2268066,0.428,0.396
13221320110212,13.8060751,107.9846191,-0.538,0.407
13223012132122,9.1997151,105.2160645,0.298,0.398
13223011202332,10.1527460,105.6115723,-0.068,0.419
13223011112111,10.9951198,106.6882324,0.938,0.424
13223011103303,10.8872536,106.4685059,0.279,0.419
13223011310032,10.4121830,106.5783691,0.579,0.438
13221031220312,18.1980434,105.6115723,-0.603,0.371
13221302323122,14.0193555,107.8527832,0.111,0.421
13223012320110,8.7439361,104.9084473,0.188,0.421
13221322320003,11.4907908,107.6110840,0.070,0.398
13221011331002,20.9306583,106.7102051,1.255,0.435
13221012103133,20.3961229,105.1062012,0.530,0.405
13203223033311,22.6647094,103.3483887,-0.293,0.393
13221011220011,20.9511796,105.5456543,0.721,0.417
13221013033123,20.0662507,106.1169434,0.611,0.394
13221302323103,14.0619878,107.8747559,-0.240,0.401
13221321312213,12.9510290,109.4128418,0.496,0.436
13223100120312,10.7145865,107.7209473,0.189,0.423
13221010231302,20.8485448,104.6887207,-0.229,0.416
13223011103011,10.9951198,106.4245605,0.748,0.421
13223012131132,9.3731925,105.4357910,-0.454,0.401
13221320113331,13.6139558,108.2702637,-0.314,0.365
13223013030301,9.3515125,105.9411621,-0.214,0.412
13223011022020,10.6066195,105.4797363,0.234,0.415
13221233311203,11.7490585,106.7321777,0.017,0.399
13221303203012,14.4027591,108.5119629,-0.324,0.389
13221012101013,20.6019358,105.0183105,0.412,0.395
13221321302023,12.9938527,109.0173340,-0.104,0.399
13221300102020,16.4150090,107.5891113,0.748,0.442
13221011210120,21.2381821,105.9191895,0.253,0.385
13221100202321,20.9922139,106.9958496,0.689,0.434
13223010201322,10.3257277,104.3371582,0.163,0.432
13221300120112,16.2674138,107.7209473,-0.513,0.410
13221013003120,20.4167166,105.7434082,0.217,0.406
13221302100013,15.2523892,107.6550293,-0.121,0.301
13223011310232,10.3257277,106.5783691,0.262,0.424
13203232132210,22.6647094,105.1721191,-0.567,0.295
13221013003102,20.4373076,105.7434082,-0.171,0.405
13221322201203,11.7490585,107.0837402,0.287,0.394
13221300310123,15.8873757,108.0505371,0.653,0.386
13221010101102,21.9124706,105.0402832,0.100,0.403
13223012112021,9.5682508,105.1501465,-0.068,0.413
13203233232201,22.0143603,105.8532715,-0.183,0.477
13221303320102,14.2324377,109.0832520,0.070,0.350
13221013000121,20.5813670,105.5895996,0.174,0.416
13221322301223,11.7060306,107.7868652,0.060,0.400
13221013010131,20.5813670,105.9851074,0.991,0.418
13203223311131,22.5430006,104.0515137,-0.012,0.402
13221303232211,13.9980363,108.7097168,-0.470,0.392
13203232303120,22.3805551,105.0402832,-0.233,0.384
13221233302332,11.5338520,106.3146973,-0.188,0.403
13221011223233,20.6430652,105.7214355,-0.370,0.458
13221100220101,20.9511796,106.9958496,0.377,0.453
13221011333022,20.7252905,106.7102051,0.437,0.426
13221011332132,20.7252905,106.6662598,0.804,0.432
13223011113020,10.9519780,106.7102051,1.073,0.445
13223011021111,10.8225151,105.8093262,0.310,0.420
13221030102302,19.0309630,104.8645020,0.044,0.389
13221031221321,18.1771685,105.7653809,-0.416,0.397
13223101002020,10.9519780,108.2922363,0.646,0.442
13221300102030,16.4150090,107.6330566,0.509,0.415
13223001313213,10.1960002,103.9636230,0.243,0.459
13221012323322,19.3215109,105.0402832,-0.549,0.331
13223012123132,9.1997151,105.0842285,0.438,0.410
13221010312203,21.0127268,105.1501465,-0.162,0.378
13221320112232,13.5925995,107.9846191,-0.069,0.413
13223011112330,10.8656756,106.6662598,0.864,0.445
13221303221001,14.2537350,108.4899902,-0.865,0.347
13221033310130,17.2562360,106.6662598,0.827,0.435
13221302033313,14.6579971,107.5671387,-0.365,0.385
13221031212120,18.4275017,105.9191895,0.368,0.410
13221302313022,14.3601909,108.1164551,-1.003,0.404
13221030130211,18.8854977,105.1940918,-0.434,0.388
13223011132030,10.6066195,106.5783691,0.375,0.421
13223013022231,9.1346391,105.5456543,0.288,0.414
13221302303312,14.3176146,107.8967285,0.205,0.426
13223011130313,10.7145865,106.6882324,1.240,0.461
13221320313103,13.0366691,108.2263184,0.103,0.407
13221010303231,20.9922139,105.0183105,0.155,0.362
13221303223122,14.0193555,108.5559082,-0.069,0.378
13223100033110,10.6498109,107.5451660,-0.055,0.399
13221010202020,21.0742486,104.0734863,-0.419,0.417
13221321211212,13.1222796,108.8635254,0.091,0.393
13223011330000,10.1311167,106.5344238,0.132,0.407
13221033102020,17.7591494,106.1828613,-0.478,0.383
13223011003220,10.8656756,105.6555176,0.285,0.393
13223013013000,9.6115820,106.0070801,0.469,0.430
13203232032032,22.6849838,104.4689941,1.202,0.425
13221010123111,21.4428427,105.1062012,0.512,0.396
13221033313111,17.1302914,106.8640137,-1.029,0.408
13221320310013,13.2078602,108.0065918,-0.040,0.402
13223011110201,11.0813844,106.5563965,0.536,0.432
13223011020301,10.7361753,105.5895996,-0.424,0.399
13223013000113,9.7631974,105.6335449,0.141,0.403
13223100023103,10.6282159,107.1716309,-0.230,0.398
13221030131211,18.8854977,105.3698730,0.582,0.404
13203232312021,22.3805551,105.1501465,0.152,0.359
13221010322312,20.6841834,104.9084473,-0.465,0.406
13223010112202,10.8872536,105.1281738,0.146,0.431
13221011322320,20.6636257,106.2707520,0.201,0.412
13221302301220,14.4665962,107.7648926,-0.684,0.396
13223013021001,9.4382242,105.6774902,0.119,0.385
13221322200313,11.7490585,107.0397949,-0.372,0.375
13221011302122,21.0537441,106.2707520,0.431,0.432
13203233232112,22.0754590,105.9631348,-0.807,0.388
13223010301310,10.3905714,105.0842285,0.096,0.421
13223011323300,9.8714518,106.4465332,0.794,0.411
13221233321110,11.5123222,106.4904785,-0.060,0.397
13223011113002,10.9735497,106.7102051,1.248,0.435
13221323103223,12.2219175,109.1931152,1.053,0.441
13223012110220,9.6549077,105.1281738,0.133,0.400
13223100021133,10.7577626,107.2155762,0.568,0.398
13221303220222,14.1046123,108.2922363,-0.130,0.408
13223011032002,10.6282159,105.8312988,-0.303,0.405
13221302123203,14.6579971,107.7868652,-0.168,0.404
13223011111130,11.1245072,106.8420410,0.045,0.405
13203233210233,22.4414945,105.8972168,-0.141,0.370
13221010212230,20.9922139,104.4689941,-0.668,0.333
13221320331221,12.7582314,108.1384277,-0.132,0.427
13221122233223,16.6467178,107.4353027,0.010,0.407
13221300122001,16.1197076,107.6110840,-0.586,0.408
13221033102030,17.7591494,106.2268066,-0.495,0.369
13221323002223,12.2219175,108.3142090,-0.563,0.342
13221011303211,21.0332369,106.4245605,0.792,0.432
13221300323323,15.2947823,107.8747559,-0.096,0.357
13221320130103,13.5498812,108.0505371,-0.426,0.378
13223011122013,10.6282159,106.2487793,0.297,0.391
13223011103333,10.8440961,106.5124512,0.138,0.419
13203233121022,22.8470703,106.3586426,-0.633,0.375
13223013031310,9.3515125,106.1389160,-0.329,0.387
13221322013211,12.2863336,107.4792480,0.056,0.409
13221300313213,15.6759319,108.1823730,0.768,0.401
13223011101231,11.0382553,106.4245605,0.470,0.413
13223011210222,10.3257277,105.8312988,0.568,0.414
13221013012310,20.3755265,105.9631348,0.751,0.415
13221013201202,19.8597269,105.6555176,0.484,0.417
13223011311022,10.4121830,106.7102051,1.016,0.425
13221010202003,21.0947502,104.0954590,-0.318,0.392
13203232312222,22.2789302,105.1281738,0.069,0.391
13221013000332,20.4784813,105.6115723,0.349,0.398
13221322022302,11.9211029,106.9738770,-0.564,0.381
13221302333331,13.9553920,108.2702637,-0.170,0.410
13223011100133,11.1029466,106.3366699,0.763,0.417
13223100012031,10.9519780,107.3034668,0.260,0.405
13221321003221,13.6139558,108.4899902,-0.502,0.375
13221011302113,21.0947502,106.3366699,0.116,0.436
13221320103310,13.6566625,107.8967285,-0.365,0.383
13221122233231,16.6677684,107.4792480,0.480,0.505
13203233030301,22.8268200,105.9411621,0.222,0.334
13223011003133,10.9304048,105.8093262,-0.275,0.412
13221321332010,12.7153674,109.3908691,0.514,0.425
13223011322300,9.8714518,106.2707520,0.321,0.401
13223012131311,9.3515125,105.4577637,-0.003,0.416
13221013102100,20.4578958,106.2707520,0.445,0.425
13223011132001,10.6498109,106.5563965,0.600,0.431
13221320112112,13.7207082,108.0725098,0.723,0.413
13221011222323,20.6430652,105.5895996,-0.449,0.396
13203223120222,22.7660511,103.3703613,-0.740,0.315
13221010130221,21.4837405,105.1501465,0.583,0.438
13223010330333,9.9796707,105.2819824,-0.019,0.405
13221302233210,13.9980363,107.4572754,0.225,0.414
13223011312030,10.2608706,106.5783691,-0.140,0.420
13221031223122,18.0727566,105.7434082,-0.194,0.424
13223011131010,10.8225151,106.7541504,1.146,0.399
13221011320313,20.8485448,106.3366699,0.469,0.418
13221303233000,14.0833011,108.8195801,-0.331,0.414
13221322301210,11.7705700,107.8088379,0.599,0.411
13203233310003,22.5632929,106.5563965,-0.265,0.376
13223011103000,10.9951198,106.3586426,0.386,0.385
13221322323313,11.2322862,107.9187012,-0.418,0.372
13221013022130,20.0868882,105.6115723,0.621,0.414
13221001212131,21.0742486,103.1726074,0.008,0.416
13221010112023,21.7084727,105.1501465,0.358,0.408
13221010131110,21.6063650,105.4357910,0.240,0.401
13221303232201,13.9980363,108.6657715,0.009,0.413
13203232022031,22.7052551,104.1394043,-0.151,0.391
13221321123211,13.3147939,109.2370605,0.422,0.408
13221322313312,11.5769066,108.2482910,-0.585,0.369
13221233311211,11.7705700,106.7761230,-0.282,0.396
13221010130212,21.5041851,105.1721191,-0.089,0.407
13221011220023,20.8896072,105.5017090,-0.029,0.392
13221303030001,14.9341696,108.6657715,-0.253,0.397
13221001130302,21.5041851,103.8098145,-0.809,0.384
13223012123200,9.1780244,104.9523926,0.324,0.419
13223011213111,10.3041101,106.1608887,0.858,0.418
13221030011200,19.2178026,104.6008301,-0.584,0.420
13221011300022,21.2177003,106.1828613,0.291,0.406
13221323213310,11.5984314,108.9514160,0.997,0.448
13221303322030,14.0406726,109.0393066,1.066,0.384
13221031202310,18.3858046,105.6115723,-0.109,0.388
13223013101113,9.7631974,106.5124512,0.646,0.417
13221013010310,20.5402210,105.9631348,1.069,0.418
13223013110023,9.7198857,106.5563965,0.236,0.408
13221001032201,21.3610128,103.0407715,-0.389,0.415
13221303320232,14.1046123,109.0393066,0.732,0.382
13221011023120,21.4019335,105.7434082,-0.359,0.391
13221322321020,11.4692577,107.7648926,0.445,0.406
13221322233333,11.1891794,107.5671387,1.420,0.415
13221033132112,17.4449916,106.6662598,-0.131,0.398
13223010133101,10.6498109,105.4138184,0.038,0.410
13223010310202,10.3689583,105.1281738,-0.394,0.468
13221010321200,20.8690774,104.9523926,-0.019,0.410
13221013032312,20.0249676,105.9631348,0.970,0.417
13223012302003,8.8959258,104.7985840,0.051,0.420
13203232020212,22.8065667,104.1174316,-0.158,0.419
13223012300310,9.0044514,104.9084473,0.254,0.414
13221321023030,13.3575541,108.5119629,0.354,0.350
13221030312113,18.4483464,105.2819824,0.271,0.432
13221012012010,20.4578958,104.4689941,-0.207,0.422
13221323103110,12.3721972,109.3029785,-0.284,0.506
13221011323120,20.7458399,106.4465332,0.572,0.408
13223011020133,10.7577626,105.6335449,-0.144,0.395
13223100013032,10.9304048,107.4572754,-0.406,0.403
13223011100320,11.0382553,106.2707520,-0.095,0.406
13223100032331,10.5202184,107.3913574,0.834,0.420
13223010311012,10.4554016,105.3479004,1.104,0.429
13221013033132,20.0662507,106.1389160,0.225,0.405
13223013012111,9.6115820,105.9851074,1.115,0.452
13221302303003,14.4027591,107.7868652,0.618,0.422
13223010312032,10.2392486,105.1721191,0.000,0.395
13221011213102,21.0947502,106.0949707,0.594,0.403
13223013012230,9.4815719,105.8752441,0.375,0.405
13221013103330,20.3343253,106.4904785,0.156,0.410
13221233230111,11.5123222,105.9851074,-0.094,0.391
13221011322103,20.7663865,106.2927246,0.388,0.412
13223010123002,10.6282159,104.9523926,0.205,0.416
13221233132311,11.9426009,106.6882324,0.028,0.394
13221031020312,18.8647066,105.6115723,0.096,0.374
13223011301100,10.4770087,106.4465332,0.228,0.474
13223011221110,10.1311167,105.7873535,-0.320,0.412
13221303230330,14.1259215,108.7756348,0.097,0.407
13221010102210,21.6880569,104.8205566,0.103,0.402
13221010110111,21.9328544,105.2819824,-0.055,0.408
13221033100131,17.9264757,106.3366699,0.312,0.424
13221300010100,16.6256648,107.3254395,-0.228,0.434
13203223300121,22.5430006,103.4802246,-0.326,0.330
13221302310122,14.5304150,108.0285645,-0.865,0.379
13223011331000,10.1311167,106.7102051,-0.429,0.412
13221300012322,16.3095952,107.3254395,-0.265,0.400
13221322100231,12.4151184,107.6550293,0.824,0.413
13221033012312,17.6963617,105.9631348,-0.479,0.395
13221013122011,20.1281550,106.2487793,0.763,0.417
13221030111122,19.2385495,105.3918457,0.084,0.404
13221033333220,16.6677684,106.7102051,0.626,0.417
13221013011022,20.5607954,106.0070801,0.972,0.422
13221302113210,15.0190747,108.1604004,-0.648,0.340
13223011021000,10.8225151,105.6555176,-0.025,0.407
13221321220221,12.7582314,108.3142090,-0.451,0.401
13223012310223,8.9393399,105.1501465,0.166,0.431
13223100100003,11.1460662,107.6110840,0.553,0.422
13221302102110,15.1039461,107.7209473,-0.117,0.404
13221322123203,11.9211029,107.7868652,0.398,0.401
13203223313100,22.4211843,103.9855957,-0.130,0.416
13221321200203,13.1222796,108.3142090,-0.049,0.406
13221010132000,21.4428427,105.1281738,0.551,0.416
13223013003113,9.5899171,105.8093262,-0.281,0.394
13221321023303,13.2934109,108.5778809,-0.341,0.397
13221322123003,12.0070844,107.7868652,-0.451,0.386
13223012131332,9.2864645,105.4357910,0.047,0.413
13223010300033,10.4121830,104.8425293,0.220,0.390
13223012300010,9.0912484,104.8205566,0.020,0.454
13223012303302,8.8090822,105.0402832,0.000,0.407
13223100023020,10.6066195,107.0617676,1.031,0.442
13221321101030,13.8700799,109.2150879,1.000,0.420
13221321300132,13.1650736,109.1271973,0.131,0.405
13221011101323,21.7901067,106.4685059,0.290,0.389
13221011230102,20.9306583,105.9191895,0.437,0.437
13221300100333,16.4782298,107.7429199,0.491,0.421
13223012111020,9.7415422,105.3039551,0.530,0.403
13221011302313,21.0127268,106.3366699,0.599,0.387
13221322333133,11.2753865,108.2702637,-0.534,0.365
13223100031302,10.7145865,107.5012207,0.211,0.393
13221321302331,12.9296144,109.1491699,-0.131,0.413
13221300333221,15.3159757,108.1384277,-0.333,0.362
13221013031302,20.1900348,106.0949707,-0.072,0.414
